category,gender,age,year,division,population,share
video_game,Male,18-24,2016,south,39,0.609375
video_game,Male,25-34,2016,south,86,0.7166666666666667
video_game,Male,35-44,2016,south,72,0.5106382978723404
video_game,Male,45-54,2016,south,66,0.35294117647058826
video_game,Male,55+,2016,south,46,0.17228464419475656
video_game,Female,18-24,2016,south,47,0.39166666666666666
video_game,Female,25-34,2016,south,69,0.3612565445026178
video_game,Female,35-44,2016,south,77,0.3869346733668342
video_game,Female,45-54,2016,south,65,0.25691699604743085
video_game,Female,55+,2016,south,61,0.1685082872928177
streaming_video,Male,18-24,2016,south,51,0.796875
streaming_video,Male,25-34,2016,south,107,0.8916666666666667
streaming_video,Male,35-44,2016,south,118,0.8368794326241135
streaming_video,Male,45-54,2016,south,154,0.8235294117647058
streaming_video,Male,55+,2016,south,196,0.7340823970037453
streaming_video,Female,18-24,2016,south,96,0.8
streaming_video,Female,25-34,2016,south,164,0.8586387434554974
streaming_video,Female,35-44,2016,south,163,0.8190954773869347
streaming_video,Female,45-54,2016,south,199,0.7865612648221344
streaming_video,Female,55+,2016,south,273,0.7541436464088398
digital_music,Male,18-24,2016,south,64,1.0
digital_music,Male,25-34,2016,south,120,1.0
digital_music,Male,35-44,2016,south,141,1.0
digital_music,Male,45-54,2016,south,187,1.0
digital_music,Male,55+,2016,south,267,1.0
digital_music,Female,18-24,2016,south,120,1.0
digital_music,Female,25-34,2016,south,191,1.0
digital_music,Female,35-44,2016,south,199,1.0
digital_music,Female,45-54,2016,south,253,1.0
digital_music,Female,55+,2016,south,362,1.0
tv,Male,18-24,2016,south,41,0.640625
tv,Male,25-34,2016,south,93,0.775
tv,Male,35-44,2016,south,114,0.8085106382978723
tv,Male,45-54,2016,south,165,0.8823529411764706
tv,Male,55+,2016,south,248,0.9288389513108615
tv,Female,18-24,2016,south,92,0.7666666666666667
tv,Female,25-34,2016,south,160,0.837696335078534
tv,Female,35-44,2016,south,180,0.9045226130653267
tv,Female,45-54,2016,south,227,0.8972332015810277
tv,Female,55+,2016,south,341,0.9419889502762431
radio,Male,18-24,2016,south,42,0.65625
radio,Male,25-34,2016,south,83,0.6916666666666667
radio,Male,35-44,2016,south,108,0.7659574468085106
radio,Male,45-54,2016,south,149,0.7967914438502673
radio,Male,55+,2016,south,186,0.6966292134831461
radio,Female,18-24,2016,south,85,0.7083333333333334
radio,Female,25-34,2016,south,153,0.8010471204188482
radio,Female,35-44,2016,south,160,0.8040201005025126
radio,Female,45-54,2016,south,198,0.782608695652174
radio,Female,55+,2016,south,247,0.6823204419889503
magazine,Male,18-24,2016,south,45,0.703125
magazine,Male,25-34,2016,south,83,0.6916666666666667
magazine,Male,35-44,2016,south,87,0.6170212765957447
magazine,Male,45-54,2016,south,145,0.7754010695187166
magazine,Male,55+,2016,south,233,0.8726591760299626
magazine,Female,18-24,2016,south,88,0.7333333333333333
magazine,Female,25-34,2016,south,154,0.806282722513089
magazine,Female,35-44,2016,south,165,0.8291457286432161
magazine,Female,45-54,2016,south,211,0.83399209486166
magazine,Female,55+,2016,south,322,0.8895027624309392
movie_goers,Male,18-24,2016,south,64,1.0
movie_goers,Male,25-34,2016,south,120,1.0
movie_goers,Male,35-44,2016,south,141,1.0
movie_goers,Male,45-54,2016,south,187,1.0
movie_goers,Male,55+,2016,south,267,1.0
movie_goers,Female,18-24,2016,south,120,1.0
movie_goers,Female,25-34,2016,south,191,1.0
movie_goers,Female,35-44,2016,south,199,1.0
movie_goers,Female,45-54,2016,south,253,1.0
movie_goers,Female,55+,2016,south,362,1.0
supermarket_goer_last_4_weeks,Male,18-24,2016,south,63,0.984375
supermarket_goer_last_4_weeks,Male,25-34,2016,south,120,1.0
supermarket_goer_last_4_weeks,Male,35-44,2016,south,140,0.9929078014184397
supermarket_goer_last_4_weeks,Male,45-54,2016,south,185,0.9893048128342246
supermarket_goer_last_4_weeks,Male,55+,2016,south,266,0.9962546816479401
supermarket_goer_last_4_weeks,Female,18-24,2016,south,117,0.975
supermarket_goer_last_4_weeks,Female,25-34,2016,south,191,1.0
supermarket_goer_last_4_weeks,Female,35-44,2016,south,198,0.9949748743718593
supermarket_goer_last_4_weeks,Female,45-54,2016,south,250,0.9881422924901185
supermarket_goer_last_4_weeks,Female,55+,2016,south,357,0.9861878453038674
tablet_owner,Male,18-24,2016,south,19,0.296875
tablet_owner,Male,25-34,2016,south,50,0.4166666666666667
tablet_owner,Male,35-44,2016,south,76,0.5390070921985816
tablet_owner,Male,45-54,2016,south,97,0.5187165775401069
tablet_owner,Male,55+,2016,south,95,0.35580524344569286
tablet_owner,Female,18-24,2016,south,53,0.44166666666666665
tablet_owner,Female,25-34,2016,south,112,0.5863874345549738
tablet_owner,Female,35-44,2016,south,117,0.5879396984924623
tablet_owner,Female,45-54,2016,south,150,0.5928853754940712
tablet_owner,Female,55+,2016,south,171,0.4723756906077348
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,south,26,0.40625
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,south,57,0.475
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,south,66,0.46808510638297873
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,south,89,0.47593582887700536
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,south,121,0.45318352059925093
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2016,south,64,0.5333333333333333
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,south,112,0.5863874345549738
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,south,96,0.4824120603015075
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,south,141,0.5573122529644269
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,south,171,0.4723756906077348
social_media_[social_media_user],Male,18-24,2016,south,58,0.90625
social_media_[social_media_user],Male,25-34,2016,south,112,0.9333333333333333
social_media_[social_media_user],Male,35-44,2016,south,131,0.9290780141843972
social_media_[social_media_user],Male,45-54,2016,south,155,0.8288770053475936
social_media_[social_media_user],Male,55+,2016,south,190,0.7116104868913857
social_media_[social_media_user],Female,18-24,2016,south,118,0.9833333333333333
social_media_[social_media_user],Female,25-34,2016,south,188,0.9842931937172775
social_media_[social_media_user],Female,35-44,2016,south,196,0.9849246231155779
social_media_[social_media_user],Female,45-54,2016,south,232,0.9169960474308301
social_media_[social_media_user],Female,55+,2016,south,282,0.7790055248618785
totals,Male,18-24,2017,south,61,1.0
totals,Male,25-34,2017,south,102,1.0
totals,Male,35-44,2017,south,84,1.0
totals,Male,45-54,2017,south,60,1.0
totals,Male,55+,2017,south,52,1.0
totals,Female,18-24,2017,south,40,1.0
totals,Female,25-34,2017,south,88,1.0
totals,Female,35-44,2017,south,73,1.0
totals,Female,45-54,2017,south,65,1.0
totals,Female,55+,2017,south,69,1.0
video_game,Male,18-24,2017,south,60,0.9836065573770492
video_game,Male,25-34,2017,south,101,0.9901960784313726
video_game,Male,35-44,2017,south,82,0.9761904761904762
video_game,Male,45-54,2017,south,53,0.8833333333333333
video_game,Male,55+,2017,south,46,0.8846153846153846
video_game,Female,18-24,2017,south,40,1.0
video_game,Female,25-34,2017,south,81,0.9204545454545454
video_game,Female,35-44,2017,south,65,0.8904109589041096
video_game,Female,45-54,2017,south,56,0.8615384615384616
video_game,Female,55+,2017,south,47,0.6811594202898551
streaming_video,Male,18-24,2017,south,54,0.8852459016393442
streaming_video,Male,25-34,2017,south,85,0.8333333333333334
streaming_video,Male,35-44,2017,south,67,0.7976190476190477
streaming_video,Male,45-54,2017,south,53,0.8833333333333333
streaming_video,Male,55+,2017,south,44,0.8461538461538461
streaming_video,Female,18-24,2017,south,37,0.925
streaming_video,Female,25-34,2017,south,83,0.9431818181818182
streaming_video,Female,35-44,2017,south,61,0.8356164383561644
streaming_video,Female,45-54,2017,south,53,0.8153846153846154
streaming_video,Female,55+,2017,south,54,0.782608695652174
digital_music,Male,18-24,2017,south,61,1.0
digital_music,Male,25-34,2017,south,102,1.0
digital_music,Male,35-44,2017,south,84,1.0
digital_music,Male,45-54,2017,south,60,1.0
digital_music,Male,55+,2017,south,52,1.0
digital_music,Female,18-24,2017,south,40,1.0
digital_music,Female,25-34,2017,south,88,1.0
digital_music,Female,35-44,2017,south,73,1.0
digital_music,Female,45-54,2017,south,65,1.0
digital_music,Female,55+,2017,south,69,1.0
tv,Male,18-24,2017,south,35,0.5737704918032787
tv,Male,25-34,2017,south,76,0.7450980392156863
tv,Male,35-44,2017,south,69,0.8214285714285714
tv,Male,45-54,2017,south,53,0.8833333333333333
tv,Male,55+,2017,south,46,0.8846153846153846
tv,Female,18-24,2017,south,28,0.7
tv,Female,25-34,2017,south,73,0.8295454545454546
tv,Female,35-44,2017,south,60,0.821917808219178
tv,Female,45-54,2017,south,54,0.8307692307692308
tv,Female,55+,2017,south,65,0.9420289855072463
radio,Male,18-24,2017,south,29,0.47540983606557374
radio,Male,25-34,2017,south,70,0.6862745098039216
radio,Male,35-44,2017,south,59,0.7023809523809523
radio,Male,45-54,2017,south,40,0.6666666666666666
radio,Male,55+,2017,south,39,0.75
radio,Female,18-24,2017,south,32,0.8
radio,Female,25-34,2017,south,63,0.7159090909090909
radio,Female,35-44,2017,south,60,0.821917808219178
radio,Female,45-54,2017,south,54,0.8307692307692308
radio,Female,55+,2017,south,54,0.782608695652174
magazine,Male,18-24,2017,south,35,0.5737704918032787
magazine,Male,25-34,2017,south,67,0.6568627450980392
magazine,Male,35-44,2017,south,63,0.75
magazine,Male,45-54,2017,south,50,0.8333333333333334
magazine,Male,55+,2017,south,43,0.8269230769230769
magazine,Female,18-24,2017,south,28,0.7
magazine,Female,25-34,2017,south,64,0.7272727272727273
magazine,Female,35-44,2017,south,56,0.7671232876712328
magazine,Female,45-54,2017,south,53,0.8153846153846154
magazine,Female,55+,2017,south,64,0.927536231884058
movie_goers,Male,18-24,2017,south,61,1.0
movie_goers,Male,25-34,2017,south,102,1.0
movie_goers,Male,35-44,2017,south,84,1.0
movie_goers,Male,45-54,2017,south,60,1.0
movie_goers,Male,55+,2017,south,52,1.0
movie_goers,Female,18-24,2017,south,40,1.0
movie_goers,Female,25-34,2017,south,88,1.0
movie_goers,Female,35-44,2017,south,73,1.0
movie_goers,Female,45-54,2017,south,65,1.0
movie_goers,Female,55+,2017,south,69,1.0
supermarket_goer_last_4_weeks,Male,18-24,2017,south,55,0.9016393442622951
supermarket_goer_last_4_weeks,Male,25-34,2017,south,101,0.9901960784313726
supermarket_goer_last_4_weeks,Male,35-44,2017,south,81,0.9642857142857143
supermarket_goer_last_4_weeks,Male,45-54,2017,south,58,0.9666666666666667
supermarket_goer_last_4_weeks,Male,55+,2017,south,51,0.9807692307692307
supermarket_goer_last_4_weeks,Female,18-24,2017,south,38,0.95
supermarket_goer_last_4_weeks,Female,25-34,2017,south,87,0.9886363636363636
supermarket_goer_last_4_weeks,Female,35-44,2017,south,72,0.9863013698630136
supermarket_goer_last_4_weeks,Female,45-54,2017,south,64,0.9846153846153847
supermarket_goer_last_4_weeks,Female,55+,2017,south,65,0.9420289855072463
tablet_owner,Male,18-24,2017,south,17,0.2786885245901639
tablet_owner,Male,25-34,2017,south,51,0.5
tablet_owner,Male,35-44,2017,south,51,0.6071428571428571
tablet_owner,Male,45-54,2017,south,35,0.5833333333333334
tablet_owner,Male,55+,2017,south,33,0.6346153846153846
tablet_owner,Female,18-24,2017,south,23,0.575
tablet_owner,Female,25-34,2017,south,58,0.6590909090909091
tablet_owner,Female,35-44,2017,south,51,0.6986301369863014
tablet_owner,Female,45-54,2017,south,45,0.6923076923076923
tablet_owner,Female,55+,2017,south,37,0.5362318840579711
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,south,30,0.4918032786885246
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,south,47,0.46078431372549017
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,south,40,0.47619047619047616
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,south,33,0.55
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,south,17,0.3269230769230769
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2017,south,23,0.575
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,south,44,0.5
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,south,40,0.547945205479452
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,south,33,0.5076923076923077
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,south,31,0.4492753623188406
social_media_[social_media_user],Male,18-24,2017,south,57,0.9344262295081968
social_media_[social_media_user],Male,25-34,2017,south,99,0.9705882352941176
social_media_[social_media_user],Male,35-44,2017,south,79,0.9404761904761905
social_media_[social_media_user],Male,45-54,2017,south,52,0.8666666666666667
social_media_[social_media_user],Male,55+,2017,south,47,0.9038461538461539
social_media_[social_media_user],Female,18-24,2017,south,39,0.975
social_media_[social_media_user],Female,25-34,2017,south,88,1.0
social_media_[social_media_user],Female,35-44,2017,south,72,0.9863013698630136
social_media_[social_media_user],Female,45-54,2017,south,61,0.9384615384615385
social_media_[social_media_user],Female,55+,2017,south,62,0.8985507246376812
totals,Male,18-24,2013,south_east,27,1.0
totals,Male,25-34,2013,south_east,72,1.0
totals,Male,35-44,2013,south_east,76,1.0
totals,Male,45-54,2013,south_east,74,1.0
totals,Male,55+,2013,south_east,145,1.0
totals,Female,18-24,2013,south_east,50,1.0
totals,Female,25-34,2013,south_east,91,1.0
totals,Female,35-44,2013,south_east,115,1.0
totals,Female,45-54,2013,south_east,130,1.0
totals,Female,55+,2013,south_east,140,1.0
video_game,Male,18-24,2013,south_east,23,0.8518518518518519
video_game,Male,25-34,2013,south_east,58,0.8055555555555556
video_game,Male,35-44,2013,south_east,50,0.6578947368421053
video_game,Male,45-54,2013,south_east,23,0.3108108108108108
video_game,Male,55+,2013,south_east,29,0.2
video_game,Female,18-24,2013,south_east,31,0.62
video_game,Female,25-34,2013,south_east,42,0.46153846153846156
video_game,Female,35-44,2013,south_east,59,0.5130434782608696
video_game,Female,45-54,2013,south_east,35,0.2692307692307692
video_game,Female,55+,2013,south_east,24,0.17142857142857143
tv,Male,18-24,2013,south_east,20,0.7407407407407407
tv,Male,25-34,2013,south_east,61,0.8472222222222222
tv,Male,35-44,2013,south_east,68,0.8947368421052632
tv,Male,45-54,2013,south_east,68,0.918918918918919
tv,Male,55+,2013,south_east,140,0.9655172413793104
tv,Female,18-24,2013,south_east,33,0.66
tv,Female,25-34,2013,south_east,77,0.8461538461538461
tv,Female,35-44,2013,south_east,104,0.9043478260869565
tv,Female,45-54,2013,south_east,122,0.9384615384615385
tv,Female,55+,2013,south_east,127,0.9071428571428571
radio,Male,18-24,2013,south_east,19,0.7037037037037037
radio,Male,25-34,2013,south_east,51,0.7083333333333334
radio,Male,35-44,2013,south_east,58,0.7631578947368421
radio,Male,45-54,2013,south_east,58,0.7837837837837838
radio,Male,55+,2013,south_east,96,0.6620689655172414
radio,Female,18-24,2013,south_east,33,0.66
radio,Female,25-34,2013,south_east,70,0.7692307692307693
radio,Female,35-44,2013,south_east,93,0.808695652173913
radio,Female,45-54,2013,south_east,102,0.7846153846153846
radio,Female,55+,2013,south_east,105,0.75
magazine,Male,18-24,2013,south_east,26,0.9629629629629629
magazine,Male,25-34,2013,south_east,72,1.0
magazine,Male,35-44,2013,south_east,73,0.9605263157894737
magazine,Male,45-54,2013,south_east,67,0.9054054054054054
magazine,Male,55+,2013,south_east,137,0.9448275862068966
magazine,Female,18-24,2013,south_east,47,0.94
magazine,Female,25-34,2013,south_east,85,0.9340659340659341
magazine,Female,35-44,2013,south_east,114,0.991304347826087
magazine,Female,45-54,2013,south_east,121,0.9307692307692308
magazine,Female,55+,2013,south_east,138,0.9857142857142858
movie_goers,Male,18-24,2013,south_east,27,1.0
movie_goers,Male,25-34,2013,south_east,72,1.0
movie_goers,Male,35-44,2013,south_east,76,1.0
movie_goers,Male,45-54,2013,south_east,74,1.0
movie_goers,Male,55+,2013,south_east,145,1.0
movie_goers,Female,18-24,2013,south_east,50,1.0
movie_goers,Female,25-34,2013,south_east,91,1.0
movie_goers,Female,35-44,2013,south_east,115,1.0
movie_goers,Female,45-54,2013,south_east,130,1.0
movie_goers,Female,55+,2013,south_east,140,1.0
supermarket_goer_last_4_weeks,Male,18-24,2013,south_east,26,0.9629629629629629
supermarket_goer_last_4_weeks,Male,25-34,2013,south_east,72,1.0
supermarket_goer_last_4_weeks,Male,35-44,2013,south_east,74,0.9736842105263158
supermarket_goer_last_4_weeks,Male,45-54,2013,south_east,74,1.0
