category,gender,age,year,division,population
digital_music,Male,25-34,2017,west_central,37
digital_music,Male,35-44,2017,west_central,26
digital_music,Male,45-54,2017,west_central,28
digital_music,Male,55+,2017,west_central,20
digital_music,Female,18-24,2017,west_central,13
digital_music,Female,25-34,2017,west_central,24
digital_music,Female,35-44,2017,west_central,38
digital_music,Female,45-54,2017,west_central,26
digital_music,Female,55+,2017,west_central,25
tv,Male,18-24,2017,west_central,13
tv,Male,25-34,2017,west_central,27
tv,Male,35-44,2017,west_central,21
tv,Male,45-54,2017,west_central,24
tv,Male,55+,2017,west_central,19
tv,Female,18-24,2017,west_central,11
tv,Female,25-34,2017,west_central,16
tv,Female,35-44,2017,west_central,34
tv,Female,45-54,2017,west_central,22
tv,Female,55+,2017,west_central,24
radio,Male,18-24,2017,west_central,8
radio,Male,25-34,2017,west_central,27
radio,Male,35-44,2017,west_central,22
radio,Male,45-54,2017,west_central,21
radio,Male,55+,2017,west_central,14
radio,Female,18-24,2017,west_central,8
radio,Female,25-34,2017,west_central,17
radio,Female,35-44,2017,west_central,30
radio,Female,45-54,2017,west_central,24
radio,Female,55+,2017,west_central,19
magazine,Male,18-24,2017,west_central,15
magazine,Male,25-34,2017,west_central,26
magazine,Male,35-44,2017,west_central,20
magazine,Male,45-54,2017,west_central,21
magazine,Male,55+,2017,west_central,19
magazine,Female,18-24,2017,west_central,10
magazine,Female,25-34,2017,west_central,19
magazine,Female,35-44,2017,west_central,31
magazine,Female,45-54,2017,west_central,24
magazine,Female,55+,2017,west_central,24
movie_goers,Male,18-24,2017,west_central,17
movie_goers,Male,25-34,2017,west_central,37
movie_goers,Male,35-44,2017,west_central,26
movie_goers,Male,45-54,2017,west_central,28
movie_goers,Male,55+,2017,west_central,20
movie_goers,Female,18-24,2017,west_central,13
movie_goers,Female,25-34,2017,west_central,24
movie_goers,Female,35-44,2017,west_central,38
movie_goers,Female,45-54,2017,west_central,26
movie_goers,Female,55+,2017,west_central,25
supermarket_goer_last_4_weeks,Male,18-24,2017,west_central,17
supermarket_goer_last_4_weeks,Male,25-34,2017,west_central,37
supermarket_goer_last_4_weeks,Male,35-44,2017,west_central,25
supermarket_goer_last_4_weeks,Male,45-54,2017,west_central,27
supermarket_goer_last_4_weeks,Male,55+,2017,west_central,20
supermarket_goer_last_4_weeks,Female,18-24,2017,west_central,13
supermarket_goer_last_4_weeks,Female,25-34,2017,west_central,24
supermarket_goer_last_4_weeks,Female,35-44,2017,west_central,37
supermarket_goer_last_4_weeks,Female,45-54,2017,west_central,26
supermarket_goer_last_4_weeks,Female,55+,2017,west_central,25
tablet_owner,Male,18-24,2017,west_central,5
tablet_owner,Male,25-34,2017,west_central,19
tablet_owner,Male,35-44,2017,west_central,19
tablet_owner,Male,45-54,2017,west_central,18
tablet_owner,Male,55+,2017,west_central,10
tablet_owner,Female,18-24,2017,west_central,7
tablet_owner,Female,25-34,2017,west_central,15
tablet_owner,Female,35-44,2017,west_central,30
tablet_owner,Female,45-54,2017,west_central,17
tablet_owner,Female,55+,2017,west_central,16
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,west_central,8
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,west_central,18
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,west_central,20
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,west_central,14
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,west_central,9
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2017,west_central,5
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,west_central,17
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,west_central,23
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,west_central,17
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,west_central,14
social_media_[social_media_user],Male,18-24,2017,west_central,16
social_media_[social_media_user],Male,25-34,2017,west_central,35
social_media_[social_media_user],Male,35-44,2017,west_central,24
social_media_[social_media_user],Male,45-54,2017,west_central,25
social_media_[social_media_user],Male,55+,2017,west_central,15
social_media_[social_media_user],Female,18-24,2017,west_central,13
social_media_[social_media_user],Female,25-34,2017,west_central,24
social_media_[social_media_user],Female,35-44,2017,west_central,38
social_media_[social_media_user],Female,45-54,2017,west_central,24
social_media_[social_media_user],Female,55+,2017,west_central,21
