category,gender,age,year,division,population,Latitude,Longitude
Supermarket Shopper,Female,18-34,2016,East Central,79,41.8851513,-86.97143566
Supermarket Shopper,Female,35-54,2016,East Central,69,41.8851513,-86.97143566
Supermarket Shopper,Female,35-54,2016,East Central,102,41.8851513,-86.97143566
Supermarket Shopper,Female,55+,2016,East Central,147,41.8851513,-86.97143566
Tablet Owners,Male,18-34,2016,East Central,7,41.8851513,-86.97143566
Tablet Owners,Male,18-34,2016,East Central,16,41.8851513,-86.97143566
Tablet Owners,Male,35-54,2016,East Central,27,41.8851513,-86.97143566
Tablet Owners,Male,35-54,2016,East Central,32,41.8851513,-86.97143566
Tablet Owners,Male,55+,2016,East Central,34,41.8851513,-86.97143566
Tablet Owners,Female,18-34,2016,East Central,16,41.8851513,-86.97143566
Tablet Owners,Female,18-34,2016,East Central,43,41.8851513,-86.97143566
Tablet Owners,Female,35-54,2016,East Central,43,41.8851513,-86.97143566
Tablet Owners,Female,35-54,2016,East Central,56,41.8851513,-86.97143566
Tablet Owners,Female,55+,2016,East Central,69,41.8851513,-86.97143566
Live Events Goers,Male,18-34,2016,East Central,13,41.8851513,-86.97143566
Live Events Goers,Male,18-34,2016,East Central,25,41.8851513,-86.97143566
Live Events Goers,Male,35-54,2016,East Central,25,41.8851513,-86.97143566
Live Events Goers,Male,35-54,2016,East Central,34,41.8851513,-86.97143566
Live Events Goers,Male,55+,2016,East Central,42,41.8851513,-86.97143566
Live Events Goers,Female,18-34,2016,East Central,23,41.8851513,-86.97143566
Live Events Goers,Female,18-34,2016,East Central,36,41.8851513,-86.97143566
Live Events Goers,Female,35-54,2016,East Central,36,41.8851513,-86.97143566
Live Events Goers,Female,35-54,2016,East Central,57,41.8851513,-86.97143566
Live Events Goers,Female,55+,2016,East Central,68,41.8851513,-86.97143566
Social Media Users,Male,18-34,2016,East Central,26,41.8851513,-86.97143566
Social Media Users,Male,18-34,2016,East Central,41,41.8851513,-86.97143566
Social Media Users,Male,35-54,2016,East Central,41,41.8851513,-86.97143566
Social Media Users,Male,35-54,2016,East Central,54,41.8851513,-86.97143566
Social Media Users,Male,55+,2016,East Central,55,41.8851513,-86.97143566
Social Media Users,Female,18-34,2016,East Central,35,41.8851513,-86.97143566
Social Media Users,Female,18-34,2016,East Central,79,41.8851513,-86.97143566
Social Media Users,Female,35-54,2016,East Central,67,41.8851513,-86.97143566
Social Media Users,Female,35-54,2016,East Central,93,41.8851513,-86.97143566
Social Media Users,Female,55+,2016,East Central,114,41.8851513,-86.97143566
Video Game Players,Male,18-34,2013,North East,47,42.23324158888889,-72.81556558888889
Video Game Players,Male,18-34,2013,North East,41,42.23324158888889,-72.81556558888889
Video Game Players,Male,35-54,2013,North East,56,42.23324158888889,-72.81556558888889
Video Game Players,Male,35-54,2013,North East,51,42.23324158888889,-72.81556558888889
Video Game Players,Male,55+,2013,North East,39,42.23324158888889,-72.81556558888889
Video Game Players,Female,18-34,2013,North East,35,42.23324158888889,-72.81556558888889
Video Game Players,Female,18-34,2013,North East,51,42.23324158888889,-72.81556558888889
Video Game Players,Female,35-54,2013,North East,63,42.23324158888889,-72.81556558888889
Video Game Players,Female,35-54,2013,North East,58,42.23324158888889,-72.81556558888889
Video Game Players,Female,55+,2013,North East,45,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,18-34,2013,North East,44,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,18-34,2013,North East,53,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,35-54,2013,North East,88,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,35-54,2013,North East,115,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,55+,2013,North East,166,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,18-34,2013,North East,62,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,18-34,2013,North East,106,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,35-54,2013,North East,113,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,35-54,2013,North East,149,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,55+,2013,North East,182,42.23324158888889,-72.81556558888889
Radio Listeners,Male,18-34,2013,North East,29,42.23324158888889,-72.81556558888889
Radio Listeners,Male,18-34,2013,North East,38,42.23324158888889,-72.81556558888889
Radio Listeners,Male,35-54,2013,North East,70,42.23324158888889,-72.81556558888889
Radio Listeners,Male,35-54,2013,North East,110,42.23324158888889,-72.81556558888889
Radio Listeners,Male,55+,2013,North East,137,42.23324158888889,-72.81556558888889
Radio Listeners,Female,18-34,2013,North East,59,42.23324158888889,-72.81556558888889
Radio Listeners,Female,18-34,2013,North East,88,42.23324158888889,-72.81556558888889
Radio Listeners,Female,35-54,2013,North East,103,42.23324158888889,-72.81556558888889
Radio Listeners,Female,35-54,2013,North East,134,42.23324158888889,-72.81556558888889
Radio Listeners,Female,55+,2013,North East,152,42.23324158888889,-72.81556558888889
Magazine Readers,Male,18-34,2013,North East,52,42.23324158888889,-72.81556558888889
Magazine Readers,Male,18-34,2013,North East,59,42.23324158888889,-72.81556558888889
Magazine Readers,Male,35-54,2013,North East,87,42.23324158888889,-72.81556558888889
Magazine Readers,Male,35-54,2013,North East,126,42.23324158888889,-72.81556558888889
Magazine Readers,Male,55+,2013,North East,168,42.23324158888889,-72.81556558888889
Magazine Readers,Female,18-34,2013,North East,69,42.23324158888889,-72.81556558888889
Magazine Readers,Female,18-34,2013,North East,114,42.23324158888889,-72.81556558888889
Magazine Readers,Female,35-54,2013,North East,121,42.23324158888889,-72.81556558888889
Magazine Readers,Female,35-54,2013,North East,158,42.23324158888889,-72.81556558888889
Magazine Readers,Female,55+,2013,North East,181,42.23324158888889,-72.81556558888889
Movie Goers,Male,18-34,2013,North East,53,42.23324158888889,-72.81556558888889
Movie Goers,Male,18-34,2013,North East,63,42.23324158888889,-72.81556558888889
Movie Goers,Male,35-54,2013,North East,93,42.23324158888889,-72.81556558888889
Movie Goers,Male,35-54,2013,North East,131,42.23324158888889,-72.81556558888889
Movie Goers,Male,55+,2013,North East,176,42.23324158888889,-72.81556558888889
Movie Goers,Female,18-34,2013,North East,73,42.23324158888889,-72.81556558888889
Movie Goers,Female,18-34,2013,North East,117,42.23324158888889,-72.81556558888889
Movie Goers,Female,35-54,2013,North East,126,42.23324158888889,-72.81556558888889
Movie Goers,Female,35-54,2013,North East,166,42.23324158888889,-72.81556558888889
Movie Goers,Female,55+,2013,North East,190,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,18-34,2013,North East,48,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,18-34,2013,North East,59,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,35-54,2013,North East,93,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,35-54,2013,North East,128,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,55+,2013,North East,171,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,18-34,2013,North East,71,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,18-34,2013,North East,116,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,35-54,2013,North East,124,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,35-54,2013,North East,165,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,55+,2013,North East,187,42.23324158888889,-72.81556558888889
Tablet Owners,Male,18-34,2013,North East,13,42.23324158888889,-72.81556558888889
Tablet Owners,Male,18-34,2013,North East,22,42.23324158888889,-72.81556558888889
Tablet Owners,Male,35-54,2013,North East,41,42.23324158888889,-72.81556558888889
Tablet Owners,Male,35-54,2013,North East,43,42.23324158888889,-72.81556558888889
Tablet Owners,Male,55+,2013,North East,43,42.23324158888889,-72.81556558888889
Tablet Owners,Female,18-34,2013,North East,29,42.23324158888889,-72.81556558888889
Tablet Owners,Female,18-34,2013,North East,51,42.23324158888889,-72.81556558888889
Tablet Owners,Female,35-54,2013,North East,63,42.23324158888889,-72.81556558888889
Tablet Owners,Female,35-54,2013,North East,55,42.23324158888889,-72.81556558888889
Tablet Owners,Female,55+,2013,North East,51,42.23324158888889,-72.81556558888889
Live Events Goers,Male,18-34,2013,North East,28,42.23324158888889,-72.81556558888889
Live Events Goers,Male,18-34,2013,North East,33,42.23324158888889,-72.81556558888889
Live Events Goers,Male,35-54,2013,North East,54,42.23324158888889,-72.81556558888889
Live Events Goers,Male,35-54,2013,North East,75,42.23324158888889,-72.81556558888889
Live Events Goers,Male,55+,2013,North East,96,42.23324158888889,-72.81556558888889
Live Events Goers,Female,18-34,2013,North East,52,42.23324158888889,-72.81556558888889
Live Events Goers,Female,18-34,2013,North East,73,42.23324158888889,-72.81556558888889
Live Events Goers,Female,35-54,2013,North East,77,42.23324158888889,-72.81556558888889
Live Events Goers,Female,35-54,2013,North East,100,42.23324158888889,-72.81556558888889
Live Events Goers,Female,55+,2013,North East,116,42.23324158888889,-72.81556558888889
Social Media Users,Male,18-34,2013,North East,50,42.23324158888889,-72.81556558888889
Social Media Users,Male,18-34,2013,North East,56,42.23324158888889,-72.81556558888889
Social Media Users,Male,35-54,2013,North East,78,42.23324158888889,-72.81556558888889
Social Media Users,Male,35-54,2013,North East,99,42.23324158888889,-72.81556558888889
Social Media Users,Male,55+,2013,North East,100,42.23324158888889,-72.81556558888889
Social Media Users,Female,18-34,2013,North East,72,42.23324158888889,-72.81556558888889
Social Media Users,Female,18-34,2013,North East,113,42.23324158888889,-72.81556558888889
Social Media Users,Female,35-54,2013,North East,116,42.23324158888889,-72.81556558888889
Social Media Users,Female,35-54,2013,North East,142,42.23324158888889,-72.81556558888889
Social Media Users,Female,55+,2013,North East,129,42.23324158888889,-72.81556558888889
Video Game Players,Male,18-34,2014,North East,46,42.23324158888889,-72.81556558888889
Video Game Players,Male,18-34,2014,North East,55,42.23324158888889,-72.81556558888889
Video Game Players,Male,35-54,2014,North East,56,42.23324158888889,-72.81556558888889
Video Game Players,Male,35-54,2014,North East,48,42.23324158888889,-72.81556558888889
Video Game Players,Male,55+,2014,North East,25,42.23324158888889,-72.81556558888889
Video Game Players,Female,18-34,2014,North East,34,42.23324158888889,-72.81556558888889
Video Game Players,Female,18-34,2014,North East,56,42.23324158888889,-72.81556558888889
Video Game Players,Female,35-54,2014,North East,68,42.23324158888889,-72.81556558888889
Video Game Players,Female,35-54,2014,North East,52,42.23324158888889,-72.81556558888889
Video Game Players,Female,55+,2014,North East,45,42.23324158888889,-72.81556558888889
Digital Music Users,Male,18-34,2014,North East,54,42.23324158888889,-72.81556558888889
Digital Music Users,Male,18-34,2014,North East,70,42.23324158888889,-72.81556558888889
Digital Music Users,Male,35-54,2014,North East,98,42.23324158888889,-72.81556558888889
Digital Music Users,Male,35-54,2014,North East,114,42.23324158888889,-72.81556558888889
Digital Music Users,Male,55+,2014,North East,183,42.23324158888889,-72.81556558888889
Digital Music Users,Female,18-34,2014,North East,79,42.23324158888889,-72.81556558888889
Digital Music Users,Female,18-34,2014,North East,122,42.23324158888889,-72.81556558888889
Digital Music Users,Female,35-54,2014,North East,124,42.23324158888889,-72.81556558888889
Digital Music Users,Female,35-54,2014,North East,159,42.23324158888889,-72.81556558888889
Digital Music Users,Female,55+,2014,North East,222,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,18-34,2014,North East,43,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,18-34,2014,North East,50,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,35-54,2014,North East,86,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,35-54,2014,North East,99,42.23324158888889,-72.81556558888889
Cable TV Watchers,Male,55+,2014,North East,173,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,18-34,2014,North East,67,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,18-34,2014,North East,103,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,35-54,2014,North East,115,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,35-54,2014,North East,152,42.23324158888889,-72.81556558888889
Cable TV Watchers,Female,55+,2014,North East,209,42.23324158888889,-72.81556558888889
Radio Listeners,Male,18-34,2014,North East,34,42.23324158888889,-72.81556558888889
Radio Listeners,Male,18-34,2014,North East,50,42.23324158888889,-72.81556558888889
Radio Listeners,Male,35-54,2014,North East,78,42.23324158888889,-72.81556558888889
Radio Listeners,Male,35-54,2014,North East,94,42.23324158888889,-72.81556558888889
Radio Listeners,Male,55+,2014,North East,140,42.23324158888889,-72.81556558888889
Radio Listeners,Female,18-34,2014,North East,60,42.23324158888889,-72.81556558888889
Radio Listeners,Female,18-34,2014,North East,96,42.23324158888889,-72.81556558888889
Radio Listeners,Female,35-54,2014,North East,98,42.23324158888889,-72.81556558888889
Radio Listeners,Female,35-54,2014,North East,131,42.23324158888889,-72.81556558888889
Radio Listeners,Female,55+,2014,North East,169,42.23324158888889,-72.81556558888889
Magazine Readers,Male,18-34,2014,North East,44,42.23324158888889,-72.81556558888889
Magazine Readers,Male,18-34,2014,North East,62,42.23324158888889,-72.81556558888889
Magazine Readers,Male,35-54,2014,North East,79,42.23324158888889,-72.81556558888889
Magazine Readers,Male,35-54,2014,North East,95,42.23324158888889,-72.81556558888889
Magazine Readers,Male,55+,2014,North East,164,42.23324158888889,-72.81556558888889
Magazine Readers,Female,18-34,2014,North East,66,42.23324158888889,-72.81556558888889
Magazine Readers,Female,18-34,2014,North East,111,42.23324158888889,-72.81556558888889
Magazine Readers,Female,35-54,2014,North East,106,42.23324158888889,-72.81556558888889
Magazine Readers,Female,35-54,2014,North East,148,42.23324158888889,-72.81556558888889
Magazine Readers,Female,55+,2014,North East,215,42.23324158888889,-72.81556558888889
Movie Goers,Male,18-34,2014,North East,54,42.23324158888889,-72.81556558888889
Movie Goers,Male,18-34,2014,North East,70,42.23324158888889,-72.81556558888889
Movie Goers,Male,35-54,2014,North East,98,42.23324158888889,-72.81556558888889
Movie Goers,Male,35-54,2014,North East,114,42.23324158888889,-72.81556558888889
Movie Goers,Male,55+,2014,North East,183,42.23324158888889,-72.81556558888889
Movie Goers,Female,18-34,2014,North East,79,42.23324158888889,-72.81556558888889
Movie Goers,Female,18-34,2014,North East,122,42.23324158888889,-72.81556558888889
Movie Goers,Female,35-54,2014,North East,124,42.23324158888889,-72.81556558888889
Movie Goers,Female,35-54,2014,North East,159,42.23324158888889,-72.81556558888889
Movie Goers,Female,55+,2014,North East,222,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,18-34,2014,North East,52,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,18-34,2014,North East,70,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,35-54,2014,North East,97,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,35-54,2014,North East,113,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,55+,2014,North East,179,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,18-34,2014,North East,79,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,18-34,2014,North East,122,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,35-54,2014,North East,123,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,35-54,2014,North East,156,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,55+,2014,North East,221,42.23324158888889,-72.81556558888889
Tablet Owners,Male,18-34,2014,North East,15,42.23324158888889,-72.81556558888889
Tablet Owners,Male,18-34,2014,North East,32,42.23324158888889,-72.81556558888889
Tablet Owners,Male,35-54,2014,North East,53,42.23324158888889,-72.81556558888889
Tablet Owners,Male,35-54,2014,North East,43,42.23324158888889,-72.81556558888889
Tablet Owners,Male,55+,2014,North East,53,42.23324158888889,-72.81556558888889
Tablet Owners,Female,18-34,2014,North East,30,42.23324158888889,-72.81556558888889
Tablet Owners,Female,18-34,2014,North East,69,42.23324158888889,-72.81556558888889
Tablet Owners,Female,35-54,2014,North East,69,42.23324158888889,-72.81556558888889
Tablet Owners,Female,35-54,2014,North East,75,42.23324158888889,-72.81556558888889
Tablet Owners,Female,55+,2014,North East,87,42.23324158888889,-72.81556558888889
Live Events Goers,Male,18-34,2014,North East,34,42.23324158888889,-72.81556558888889
